date,home_team,away_team,home_score,away_score,boxscore_url
2010-04-22,Atlanta Braves,Philadelphia Phillies,3,8,https://www.baseball-reference.com/boxes/ATL/ATL201004220.shtml
2010-04-22,Boston Red Sox,Texas Rangers,0,3,https://www.baseball-reference.com/boxes/BOS/BOS201004220.shtml
2010-04-22,Chicago White Sox,Tampa Bay Rays,2,10,https://www.baseball-reference.com/boxes/CHA/CHA201004220.shtml
2010-04-22,Cincinnati Reds,Los Angeles Dodgers,8,5,https://www.baseball-reference.com/boxes/CIN/CIN201004220.shtml
2010-04-22,Houston Astros,Florida Marlins,1,5,https://www.baseball-reference.com/boxes/HOU/HOU201004220.shtml
2010-04-22,Minnesota Twins,Cleveland Indians,1,8,https://www.baseball-reference.com/boxes/MIN/MIN201004220.shtml
2010-04-22,New York Mets,Chicago Cubs,5,2,https://www.baseball-reference.com/boxes/NYN/NYN201004220.shtml
2010-04-22,Oakland Athletics,New York Yankees,4,2,https://www.baseball-reference.com/boxes/OAK/OAK201004220.shtml
2010-04-22,Pittsburgh Pirates,Milwaukee Brewers,0,20,https://www.baseball-reference.com/boxes/PIT/PIT201004220.shtml
2010-04-22,Washington Nationals,Colorado Rockies,0,2,https://www.baseball-reference.com/boxes/WAS/WAS201004220.shtml
2010-04-23,LA Angels of Anaheim,New York Yankees,6,4,https://www.baseball-reference.com/boxes/ANA/ANA201004230.shtml
2010-04-23,Arizona D'Backs,Philadelphia Phillies,7,4,https://www.baseball-reference.com/boxes/ARI/ARI201004230.shtml
2010-04-23,Boston Red Sox,Baltimore Orioles,4,3,https://www.baseball-reference.com/boxes/BOS/BOS201004230.shtml
2010-04-23,Chicago White Sox,Seattle Mariners,7,6,https://www.baseball-reference.com/boxes/CHA/CHA201004230.shtml
2010-04-23,Cincinnati Reds,San Diego Padres,4,10,https://www.baseball-reference.com/boxes/CIN/CIN201004230.shtml
2010-04-23,Houston Astros,Pittsburgh Pirates,4,3,https://www.baseball-reference.com/boxes/HOU/HOU201004230.shtml
2010-04-23,Kansas City Royals,Minnesota Twins,3,8,https://www.baseball-reference.com/boxes/KCA/KCA201004230.shtml
2010-04-23,Milwaukee Brewers,Chicago Cubs,1,8,https://www.baseball-reference.com/boxes/MIL/MIL201004230.shtml
2010-04-23,New York Mets,Atlanta Braves,5,2,https://www.baseball-reference.com/boxes/NYN/NYN201004230.shtml
2010-04-23,Oakland Athletics,Cleveland Indians,10,0,https://www.baseball-reference.com/boxes/OAK/OAK201004230.shtml
2010-04-23,San Francisco Giants,St. Louis Cardinals,4,1,https://www.baseball-reference.com/boxes/SFN/SFN201004230.shtml
2010-04-23,Tampa Bay Rays,Toronto Blue Jays,5,6,https://www.baseball-reference.com/boxes/TBA/TBA201004230.shtml
2010-04-23,Texas Rangers,Detroit Tigers,5,4,https://www.baseball-reference.com/boxes/TEX/TEX201004230.shtml
2010-04-23,Washington Nationals,Los Angeles Dodgers,5,1,https://www.baseball-reference.com/boxes/WAS/WAS201004230.shtml
2010-04-24,LA Angels of Anaheim,New York Yankees,1,7,https://www.baseball-reference.com/boxes/ANA/ANA201004240.shtml
2010-04-24,Arizona D'Backs,Philadelphia Phillies,2,3,https://www.baseball-reference.com/boxes/ARI/ARI201004240.shtml
2010-04-24,Boston Red Sox,Baltimore Orioles,7,6,https://www.baseball-reference.com/boxes/BOS/BOS201004240.shtml
2010-04-24,Chicago White Sox,Seattle Mariners,5,4,https://www.baseball-reference.com/boxes/CHA/CHA201004240.shtml
2010-04-24,Cincinnati Reds,San Diego Padres,0,5,https://www.baseball-reference.com/boxes/CIN/CIN201004240.shtml
2010-04-24,Colorado Rockies,Florida Marlins,1,4,https://www.baseball-reference.com/boxes/COL/COL201004241.shtml
2010-04-24,Colorado Rockies,Florida Marlins,8,1,https://www.baseball-reference.com/boxes/COL/COL201004242.shtml
2010-04-24,Houston Astros,Pittsburgh Pirates,5,2,https://www.baseball-reference.com/boxes/HOU/HOU201004240.shtml
2010-04-24,Kansas City Royals,Minnesota Twins,7,9,https://www.baseball-reference.com/boxes/KCA/KCA201004240.shtml
2010-04-24,Milwaukee Brewers,Chicago Cubs,1,5,https://www.baseball-reference.com/boxes/MIL/MIL201004240.shtml
2010-04-24,New York Mets,Atlanta Braves,3,1,https://www.baseball-reference.com/boxes/NYN/NYN201004240.shtml
2010-04-24,Oakland Athletics,Cleveland Indians,1,6,https://www.baseball-reference.com/boxes/OAK/OAK201004240.shtml
2010-04-24,San Francisco Giants,St. Louis Cardinals,2,0,https://www.baseball-reference.com/boxes/SFN/SFN201004240.shtml
2010-04-24,Tampa Bay Rays,Toronto Blue Jays,9,3,https://www.baseball-reference.com/boxes/TBA/TBA201004240.shtml
2010-04-24,Texas Rangers,Detroit Tigers,4,8,https://www.baseball-reference.com/boxes/TEX/TEX201004240.shtml
2010-04-24,Washington Nationals,Los Angeles Dodgers,3,4,https://www.baseball-reference.com/boxes/WAS/WAS201004240.shtml
2010-04-25,LA Angels of Anaheim,New York Yankees,8,4,https://www.baseball-reference.com/boxes/ANA/ANA201004250.shtml
2010-04-25,Arizona D'Backs,Philadelphia Phillies,8,6,https://www.baseball-reference.com/boxes/ARI/ARI201004250.shtml
2010-04-25,Boston Red Sox,Baltimore Orioles,6,7,https://www.baseball-reference.com/boxes/BOS/BOS201004250.shtml
2010-04-25,Chicago White Sox,Seattle Mariners,3,2,https://www.baseball-reference.com/boxes/CHA/CHA201004250.shtml
2010-04-25,Cincinnati Reds,San Diego Padres,5,4,https://www.baseball-reference.com/boxes/CIN/CIN201004250.shtml
2010-04-25,Colorado Rockies,Florida Marlins,8,4,https://www.baseball-reference.com/boxes/COL/COL201004250.shtml
2010-04-25,Houston Astros,Pittsburgh Pirates,10,3,https://www.baseball-reference.com/boxes/HOU/HOU201004250.shtml
2010-04-25,Kansas City Royals,Minnesota Twins,4,3,https://www.baseball-reference.com/boxes/KCA/KCA201004250.shtml
2010-04-25,Milwaukee Brewers,Chicago Cubs,2,12,https://www.baseball-reference.com/boxes/MIL/MIL201004250.shtml
2010-04-25,New York Mets,Atlanta Braves,1,0,https://www.baseball-reference.com/boxes/NYN/NYN201004250.shtml
2010-04-25,Oakland Athletics,Cleveland Indians,11,0,https://www.baseball-reference.com/boxes/OAK/OAK201004250.shtml
2010-04-25,San Francisco Giants,St. Louis Cardinals,0,2,https://www.baseball-reference.com/boxes/SFN/SFN201004250.shtml
2010-04-25,Tampa Bay Rays,Toronto Blue Jays,6,0,https://www.baseball-reference.com/boxes/TBA/TBA201004250.shtml
2010-04-25,Texas Rangers,Detroit Tigers,8,4,https://www.baseball-reference.com/boxes/TEX/TEX201004250.shtml
2010-04-25,Washington Nationals,Los Angeles Dodgers,1,0,https://www.baseball-reference.com/boxes/WAS/WAS201004250.shtml
2010-04-26,LA Angels of Anaheim,Cleveland Indians,5,2,https://www.baseball-reference.com/boxes/ANA/ANA201004260.shtml
2010-04-26,Chicago Cubs,Washington Nationals,4,3,https://www.baseball-reference.com/boxes/CHN/CHN201004260.shtml
2010-04-26,Colorado Rockies,Arizona D'Backs,3,5,https://www.baseball-reference.com/boxes/COL/COL201004260.shtml
2010-04-26,Florida Marlins,San Diego Padres,10,1,https://www.baseball-reference.com/boxes/FLO/FLO201004260.shtml
2010-04-26,Kansas City Royals,Seattle Mariners,3,1,https://www.baseball-reference.com/boxes/KCA/KCA201004260.shtml
2010-04-26,Milwaukee Brewers,Pittsburgh Pirates,17,3,https://www.baseball-reference.com/boxes/MIL/MIL201004260.shtml
2010-04-26,San Francisco Giants,Philadelphia Phillies,5,1,https://www.baseball-reference.com/boxes/SFN/SFN201004260.shtml
2010-04-26,St. Louis Cardinals,Atlanta Braves,4,3,https://www.baseball-reference.com/boxes/SLN/SLN201004260.shtml
2010-04-26,Texas Rangers,Detroit Tigers,6,8,https://www.baseball-reference.com/boxes/TEX/TEX201004260.shtml
2010-04-26,Toronto Blue Jays,Boston Red Sox,12,13,https://www.baseball-reference.com/boxes/TOR/TOR201004260.shtml
2010-04-27,LA Angels of Anaheim,Cleveland Indians,2,9,https://www.baseball-reference.com/boxes/ANA/ANA201004270.shtml
2010-04-27,Baltimore Orioles,New York Yankees,5,4,https://www.baseball-reference.com/boxes/BAL/BAL201004270.shtml
2010-04-27,Chicago Cubs,Washington Nationals,1,3,https://www.baseball-reference.com/boxes/CHN/CHN201004270.shtml
2010-04-27,Colorado Rockies,Arizona D'Backs,12,1,https://www.baseball-reference.com/boxes/COL/COL201004270.shtml
2010-04-27,Detroit Tigers,Minnesota Twins,0,2,https://www.baseball-reference.com/boxes/DET/DET201004270.shtml
2010-04-27,Florida Marlins,San Diego Padres,1,4,https://www.baseball-reference.com/boxes/FLO/FLO201004270.shtml
2010-04-27,Houston Astros,Cincinnati Reds,2,6,https://www.baseball-reference.com/boxes/HOU/HOU201004270.shtml
2010-04-27,Kansas City Royals,Seattle Mariners,2,3,https://www.baseball-reference.com/boxes/KCA/KCA201004270.shtml
2010-04-27,Milwaukee Brewers,Pittsburgh Pirates,3,7,https://www.baseball-reference.com/boxes/MIL/MIL201004270.shtml
2010-04-27,New York Mets,Los Angeles Dodgers,4,0,https://www.baseball-reference.com/boxes/NYN/NYN201004271.shtml
2010-04-27,New York Mets,Los Angeles Dodgers,10,5,https://www.baseball-reference.com/boxes/NYN/NYN201004272.shtml
2010-04-27,San Francisco Giants,Philadelphia Phillies,6,2,https://www.baseball-reference.com/boxes/SFN/SFN201004270.shtml
2010-04-27,St. Louis Cardinals,Atlanta Braves,5,4,https://www.baseball-reference.com/boxes/SLN/SLN201004270.shtml
2010-04-27,Tampa Bay Rays,Oakland Athletics,8,6,https://www.baseball-reference.com/boxes/TBA/TBA201004270.shtml
2010-04-27,Texas Rangers,Chicago White Sox,4,2,https://www.baseball-reference.com/boxes/TEX/TEX201004270.shtml
2010-04-27,Toronto Blue Jays,Boston Red Sox,1,2,https://www.baseball-reference.com/boxes/TOR/TOR201004270.shtml
2010-04-28,LA Angels of Anaheim,Cleveland Indians,4,3,https://www.baseball-reference.com/boxes/ANA/ANA201004280.shtml
2010-04-28,Baltimore Orioles,New York Yankees,3,8,https://www.baseball-reference.com/boxes/BAL/BAL201004280.shtml
2010-04-28,Chicago Cubs,Washington Nationals,2,3,https://www.baseball-reference.com/boxes/CHN/CHN201004280.shtml
2010-04-28,Colorado Rockies,Arizona D'Backs,11,12,https://www.baseball-reference.com/boxes/COL/COL201004280.shtml
2010-04-28,Detroit Tigers,Minnesota Twins,11,6,https://www.baseball-reference.com/boxes/DET/DET201004280.shtml
2010-04-28,Florida Marlins,San Diego Padres,4,6,https://www.baseball-reference.com/boxes/FLO/FLO201004280.shtml
2010-04-28,Houston Astros,Cincinnati Reds,4,6,https://www.baseball-reference.com/boxes/HOU/HOU201004280.shtml
2010-04-28,Kansas City Royals,Seattle Mariners,5,6,https://www.baseball-reference.com/boxes/KCA/KCA201004280.shtml
2010-04-28,Milwaukee Brewers,Pittsburgh Pirates,5,6,https://www.baseball-reference.com/boxes/MIL/MIL201004280.shtml
2010-04-28,New York Mets,Los Angeles Dodgers,7,3,https://www.baseball-reference.com/boxes/NYN/NYN201004280.shtml
2010-04-28,San Francisco Giants,Philadelphia Phillies,6,7,https://www.baseball-reference.com/boxes/SFN/SFN201004280.shtml
2010-04-28,St. Louis Cardinals,Atlanta Braves,6,0,https://www.baseball-reference.com/boxes/SLN/SLN201004280.shtml
2010-04-28,Tampa Bay Rays,Oakland Athletics,10,3,https://www.baseball-reference.com/boxes/TBA/TBA201004280.shtml
2010-04-28,Texas Rangers,Chicago White Sox,6,5,https://www.baseball-reference.com/boxes/TEX/TEX201004280.shtml
2010-04-28,Toronto Blue Jays,Boston Red Sox,0,2,https://www.baseball-reference.com/boxes/TOR/TOR201004280.shtml
2010-04-29,Baltimore Orioles,New York Yankees,0,4,https://www.baseball-reference.com/boxes/BAL/BAL201004290.shtml
2010-04-29,Chicago Cubs,Arizona D'Backs,5,13,https://www.baseball-reference.com/boxes/CHN/CHN201004290.shtml
2010-04-29,Detroit Tigers,Minnesota Twins,3,0,https://www.baseball-reference.com/boxes/DET/DET201004290.shtml
2010-04-29,Houston Astros,Cincinnati Reds,2,4,https://www.baseball-reference.com/boxes/HOU/HOU201004290.shtml
2010-04-29,Los Angeles Dodgers,Pittsburgh Pirates,0,2,https://www.baseball-reference.com/boxes/LAN/LAN201004290.shtml
2010-04-29,San Diego Padres,Milwaukee Brewers,9,0,https://www.baseball-reference.com/boxes/SDN/SDN201004290.shtml
2010-04-29,St. Louis Cardinals,Atlanta Braves,10,4,https://www.baseball-reference.com/boxes/SLN/SLN201004290.shtml
2010-04-29,Tampa Bay Rays,Kansas City Royals,11,1,https://www.baseball-reference.com/boxes/TBA/TBA201004290.shtml
2010-04-29,Texas Rangers,Chicago White Sox,5,7,https://www.baseball-reference.com/boxes/TEX/TEX201004290.shtml
2010-04-29,Toronto Blue Jays,Oakland Athletics,6,3,https://www.baseball-reference.com/boxes/TOR/TOR201004290.shtml
2010-04-30,Atlanta Braves,Houston Astros,4,2,https://www.baseball-reference.com/boxes/ATL/ATL201004300.shtml
2010-04-30,Baltimore Orioles,Boston Red Sox,5,4,https://www.baseball-reference.com/boxes/BAL/BAL201004300.shtml
2010-04-30,Chicago Cubs,Arizona D'Backs,11,5,https://www.baseball-reference.com/boxes/CHN/CHN201004300.shtml
2010-04-30,Cleveland Indians,Minnesota Twins,3,9,https://www.baseball-reference.com/boxes/CLE/CLE201004300.shtml
2010-04-30,Detroit Tigers,LA Angels of Anaheim,10,6,https://www.baseball-reference.com/boxes/DET/DET201004300.shtml
2010-04-30,Florida Marlins,Washington Nationals,1,7,https://www.baseball-reference.com/boxes/FLO/FLO201004300.shtml
2010-04-30,Los Angeles Dodgers,Pittsburgh Pirates,6,2,https://www.baseball-reference.com/boxes/LAN/LAN201004300.shtml
2010-04-30,New York Yankees,Chicago White Sox,6,4,https://www.baseball-reference.com/boxes/NYA/NYA201004300.shtml
2010-04-30,Philadelphia Phillies,New York Mets,1,9,https://www.baseball-reference.com/boxes/PHI/PHI201004300.shtml
2010-04-30,San Diego Padres,Milwaukee Brewers,3,0,https://www.baseball-reference.com/boxes/SDN/SDN201004300.shtml
2010-04-30,Seattle Mariners,Texas Rangers,0,2,https://www.baseball-reference.com/boxes/SEA/SEA201004300.shtml
2010-04-30,San Francisco Giants,Colorado Rockies,5,2,https://www.baseball-reference.com/boxes/SFN/SFN201004300.shtml
2010-04-30,St. Louis Cardinals,Cincinnati Reds,2,3,https://www.baseball-reference.com/boxes/SLN/SLN201004300.shtml
2010-04-30,Tampa Bay Rays,Kansas City Royals,2,3,https://www.baseball-reference.com/boxes/TBA/TBA201004300.shtml
2010-04-30,Toronto Blue Jays,Oakland Athletics,10,2,https://www.baseball-reference.com/boxes/TOR/TOR201004300.shtml
2010-05-01,Atlanta Braves,Houston Astros,10,1,https://www.baseball-reference.com/boxes/ATL/ATL201005010.shtml
2010-05-01,Baltimore Orioles,Boston Red Sox,12,9,https://www.baseball-reference.com/boxes/BAL/BAL201005010.shtml
2010-05-01,Chicago Cubs,Arizona D'Backs,7,5,https://www.baseball-reference.com/boxes/CHN/CHN201005010.shtml
2010-05-01,Cleveland Indians,Minnesota Twins,5,4,https://www.baseball-reference.com/boxes/CLE/CLE201005010.shtml
2010-05-01,Detroit Tigers,LA Angels of Anaheim,3,2,https://www.baseball-reference.com/boxes/DET/DET201005010.shtml
2010-05-01,Florida Marlins,Washington Nationals,7,1,https://www.baseball-reference.com/boxes/FLO/FLO201005010.shtml
2010-05-01,Los Angeles Dodgers,Pittsburgh Pirates,5,1,https://www.baseball-reference.com/boxes/LAN/LAN201005010.shtml
2010-05-01,New York Yankees,Chicago White Sox,6,7,https://www.baseball-reference.com/boxes/NYA/NYA201005010.shtml
2010-05-01,Philadelphia Phillies,New York Mets,10,0,https://www.baseball-reference.com/boxes/PHI/PHI201005010.shtml
2010-05-01,San Diego Padres,Milwaukee Brewers,1,2,https://www.baseball-reference.com/boxes/SDN/SDN201005010.shtml
2010-05-01,Seattle Mariners,Texas Rangers,3,6,https://www.baseball-reference.com/boxes/SEA/SEA201005010.shtml
2010-05-01,San Francisco Giants,Colorado Rockies,6,1,https://www.baseball-reference.com/boxes/SFN/SFN201005010.shtml
2010-05-01,St. Louis Cardinals,Cincinnati Reds,6,3,https://www.baseball-reference.com/boxes/SLN/SLN201005010.shtml
2010-05-01,Tampa Bay Rays,Kansas City Royals,2,4,https://www.baseball-reference.com/boxes/TBA/TBA201005010.shtml
2010-05-01,Toronto Blue Jays,Oakland Athletics,3,4,https://www.baseball-reference.com/boxes/TOR/TOR201005010.shtml
2010-05-02,Atlanta Braves,Houston Astros,7,1,https://www.baseball-reference.com/boxes/ATL/ATL201005020.shtml
2010-05-02,Baltimore Orioles,Boston Red Sox,3,2,https://www.baseball-reference.com/boxes/BAL/BAL201005020.shtml
2010-05-02,Chicago Cubs,Arizona D'Backs,10,5,https://www.baseball-reference.com/boxes/CHN/CHN201005020.shtml
2010-05-02,Cleveland Indians,Minnesota Twins,3,8,https://www.baseball-reference.com/boxes/CLE/CLE201005020.shtml
2010-05-02,Detroit Tigers,LA Angels of Anaheim,5,1,https://www.baseball-reference.com/boxes/DET/DET201005020.shtml
2010-05-02,Florida Marlins,Washington Nationals,9,3,https://www.baseball-reference.com/boxes/FLO/FLO201005020.shtml
2010-05-02,Los Angeles Dodgers,Pittsburgh Pirates,9,3,https://www.baseball-reference.com/boxes/LAN/LAN201005020.shtml
2010-05-02,New York Yankees,Chicago White Sox,12,3,https://www.baseball-reference.com/boxes/NYA/NYA201005020.shtml
2010-05-02,Philadelphia Phillies,New York Mets,11,5,https://www.baseball-reference.com/boxes/PHI/PHI201005020.shtml
2010-05-02,San Diego Padres,Milwaukee Brewers,8,0,https://www.baseball-reference.com/boxes/SDN/SDN201005020.shtml
2010-05-02,Seattle Mariners,Texas Rangers,1,3,https://www.baseball-reference.com/boxes/SEA/SEA201005020.shtml
2010-05-02,San Francisco Giants,Colorado Rockies,1,4,https://www.baseball-reference.com/boxes/SFN/SFN201005020.shtml
2010-05-02,St. Louis Cardinals,Cincinnati Reds,6,0,https://www.baseball-reference.com/boxes/SLN/SLN201005020.shtml
2010-05-02,Tampa Bay Rays,Kansas City Royals,1,0,https://www.baseball-reference.com/boxes/TBA/TBA201005020.shtml
2010-05-02,Toronto Blue Jays,Oakland Athletics,9,3,https://www.baseball-reference.com/boxes/TOR/TOR201005020.shtml
2010-05-03,Boston Red Sox,LA Angels of Anaheim,17,8,https://www.baseball-reference.com/boxes/BOS/BOS201005030.shtml
2010-05-03,Chicago White Sox,Kansas City Royals,5,1,https://www.baseball-reference.com/boxes/CHA/CHA201005030.shtml
2010-05-03,Cincinnati Reds,New York Mets,3,2,https://www.baseball-reference.com/boxes/CIN/CIN201005030.shtml
2010-05-03,Cleveland Indians,Toronto Blue Jays,1,5,https://www.baseball-reference.com/boxes/CLE/CLE201005030.shtml
2010-05-03,Houston Astros,Arizona D'Backs,1,9,https://www.baseball-reference.com/boxes/HOU/HOU201005030.shtml
2010-05-03,Minnesota Twins,Detroit Tigers,10,4,https://www.baseball-reference.com/boxes/MIN/MIN201005030.shtml
2010-05-03,New York Yankees,Baltimore Orioles,4,1,https://www.baseball-reference.com/boxes/NYA/NYA201005030.shtml
2010-05-03,Oakland Athletics,Texas Rangers,2,4,https://www.baseball-reference.com/boxes/OAK/OAK201005030.shtml
2010-05-03,Philadelphia Phillies,St. Louis Cardinals,3,6,https://www.baseball-reference.com/boxes/PHI/PHI201005030.shtml
2010-05-03,San Diego Padres,Colorado Rockies,2,5,https://www.baseball-reference.com/boxes/SDN/SDN201005030.shtml
2010-05-04,Boston Red Sox,LA Angels of Anaheim,5,1,https://www.baseball-reference.com/boxes/BOS/BOS201005040.shtml
2010-05-04,Chicago White Sox,Kansas City Royals,2,7,https://www.baseball-reference.com/boxes/CHA/CHA201005040.shtml
2010-05-04,Cincinnati Reds,New York Mets,4,5,https://www.baseball-reference.com/boxes/CIN/CIN201005040.shtml
2010-05-04,Cleveland Indians,Toronto Blue Jays,5,8,https://www.baseball-reference.com/boxes/CLE/CLE201005040.shtml
2010-05-04,Florida Marlins,San Francisco Giants,6,9,https://www.baseball-reference.com/boxes/FLO/FLO201005040.shtml
2010-05-04,Houston Astros,Arizona D'Backs,0,1,https://www.baseball-reference.com/boxes/HOU/HOU201005040.shtml
2010-05-04,Los Angeles Dodgers,Milwaukee Brewers,6,11,https://www.baseball-reference.com/boxes/LAN/LAN201005040.shtml
